boro_name,county_fips,boro_code,tract_id,pop_2000,pop_2010,pop_change,pop_percent_change,created_at,updated_at,the_geom,cartodb_id,borotract_id
Bronx,005,2,031400,2024,1966,-58,-2.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,225,2031400
Bronx,005,2,031600,1779,1863,84,4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,226,2031600
Bronx,005,2,031800,1795,1810,15,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,227,2031800
Bronx,005,2,031900,7,751,744,10628.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,228,2031900
Bronx,005,2,032300,5171,4904,-267,-5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,229,2032300
Bronx,005,2,032400,2826,2957,131,4.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,230,2032400
Bronx,005,2,032600,3203,3154,-49,-1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,231,2032600
Bronx,005,2,032800,3937,3979,42,1.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,232,2032800
Bronx,005,2,033000,5111,5696,585,11.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,233,2033000
Bronx,005,2,033201,3591,4115,524,14.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,234,2033201
Bronx,005,2,033202,4498,4167,-331,-7.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,235,2033202
Bronx,005,2,033400,224,1351,1127,503.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,236,2033400
Bronx,005,2,033500,2082,2178,96,4.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,237,2033500
Bronx,005,2,033600,6138,6188,50,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,238,2033600
Bronx,005,2,033700,3026,2357,-669,-22.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,239,2033700
Bronx,005,2,033800,3848,3818,-30,-0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,240,2033800
Bronx,005,2,034000,4360,4618,258,5.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,241,2034000
Bronx,005,2,034200,1533,1675,142,9.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,242,2034200
Bronx,005,2,034300,1537,1649,112,7.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,243,2034300
Bronx,005,2,034400,1537,1736,199,12.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,244,2034400
Bronx,005,2,034500,3499,3566,67,1.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,245,2034500
Bronx,005,2,034800,5991,6129,138,2.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,246,2034800
Bronx,005,2,035000,1896,1925,29,1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,247,2035000
Bronx,005,2,035100,3366,3186,-180,-5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,248,2035100
Bronx,005,2,035600,2020,2027,7,0.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,249,2035600
Bronx,005,2,035800,6917,7166,249,3.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,250,2035800
Bronx,005,2,035900,1346,2061,715,53.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,251,2035900
Bronx,005,2,036000,2899,2706,-193,-6.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,252,2036000
Bronx,005,2,036100,6283,6019,-264,-4.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,253,2036100
Bronx,005,2,015700,3575,3580,5,0.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,92,2015700
Bronx,005,2,036300,6571,7509,938,14.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,254,2036300
Bronx,005,2,036400,2699,2557,-142,-5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,255,2036400
Bronx,005,2,036501,3421,3965,544,15.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,256,2036501
Bronx,005,2,036502,1793,2423,630,35.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,257,2036502
Bronx,005,2,036700,2223,2599,376,16.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,258,2036700
Bronx,005,2,036800,1569,2011,442,28.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,259,2036800
Bronx,005,2,036901,1687,2005,318,18.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,260,2036901
Bronx,005,2,036902,2143,2119,-24,-1.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,261,2036902
Bronx,005,2,037000,2210,2303,93,4.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,262,2037000
Bronx,005,2,037100,4305,4241,-64,-1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,263,2037100
Bronx,005,2,037200,2182,2222,40,1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,264,2037200
Bronx,005,2,037300,4891,5318,427,8.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,265,2037300
Bronx,005,2,037400,3519,3441,-78,-2.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,266,2037400
Bronx,005,2,037504,3172,3677,505,15.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,267,2037504
Bronx,005,2,037600,2116,2148,32,1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,268,2037600
Bronx,005,2,037800,2795,3048,253,9.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,269,2037800
Bronx,005,2,037900,5057,5093,36,0.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,270,2037900
Bronx,005,2,038000,3910,4585,675,17.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,271,2038000
Bronx,005,2,038100,6192,6382,190,3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,272,2038100
Bronx,005,2,038200,2566,2596,30,1.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,273,2038200
Bronx,005,2,038301,4862,4797,-65,-1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,274,2038301
Bronx,005,2,038302,5290,6106,816,15.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,275,2038302
Bronx,005,2,038500,4071,4758,687,16.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,276,2038500
Bronx,005,2,038600,7123,7409,286,4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,277,2038600
Bronx,005,2,038700,3392,3216,-176,-5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,278,2038700
Bronx,005,2,038800,2374,2606,232,9.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,279,2038800
Bronx,005,2,038900,4558,5325,767,16.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,280,2038900
Bronx,005,2,039000,2580,2975,395,15.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,281,2039000
Bronx,005,2,039100,6372,6992,620,9.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,282,2039100
Bronx,005,2,039200,1607,1781,174,10.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,283,2039200
Bronx,005,2,039300,7731,8143,412,5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,284,2039300
Bronx,005,2,039400,4453,4573,120,2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,285,2039400
Bronx,005,2,039500,3414,4146,732,21.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,286,2039500
Bronx,005,2,039600,3400,3756,356,10.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,287,2039600
Bronx,005,2,039700,3914,3702,-212,-5.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,288,2039700
Bronx,005,2,039800,2771,3090,319,11.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,289,2039800
Bronx,005,2,039901,5550,5228,-322,-5.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,290,2039901
Bronx,005,2,039902,4960,5279,319,6.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,291,2039902
Bronx,005,2,040100,5302,4593,-709,-13.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,292,2040100
Bronx,005,2,040302,4558,4386,-172,-3.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,293,2040302
Bronx,005,2,040303,4697,4478,-219,-4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,294,2040303
Bronx,005,2,040304,3861,3794,-67,-1.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,295,2040304
Bronx,005,2,040400,2904,3016,112,3.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,296,2040400
Bronx,005,2,040501,4195,4397,202,4.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,297,2040501
Bronx,005,2,040502,6983,6863,-120,-1.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,298,2040502
Bronx,005,2,040600,3398,3490,92,2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,299,2040600
Bronx,005,2,040701,3309,3347,38,1.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,300,2040701
Bronx,005,2,040702,6718,6652,-66,-1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,301,2040702
Bronx,005,2,040800,4014,4263,249,6.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,302,2040800
Bronx,005,2,040900,3499,3637,138,3.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,303,2040900
Bronx,005,2,041100,2701,2931,230,8.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,304,2041100
Bronx,005,2,041300,7515,7384,-131,-1.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,305,2041300
Bronx,005,2,041400,5040,5027,-13,-0.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,306,2041400
Bronx,005,2,041500,5635,5461,-174,-3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,307,2041500
Bronx,005,2,041800,3587,3598,11,0.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,308,2041800
Bronx,005,2,041900,6736,6734,-2,0,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,309,2041900
Bronx,005,2,042000,3788,3850,62,1.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,310,2042000
Bronx,005,2,042100,6831,5922,-909,-13.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,311,2042100
Bronx,005,2,042200,2694,3086,392,14.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,312,2042200
Bronx,005,2,042300,3929,4100,171,4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,313,2042300
Bronx,005,2,042400,2570,2481,-89,-3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,314,2042400
Bronx,005,2,042500,6530,6793,263,4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,315,2042500
Bronx,005,2,042600,6470,6387,-83,-1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,316,2042600
Bronx,005,2,042800,2239,2173,-66,-2.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,317,2042800
Bronx,005,2,042901,3269,3420,151,4.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,318,2042901
Bronx,005,2,042902,3637,3845,208,5.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,319,2042902
Bronx,005,2,043000,2961,2898,-63,-2.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,320,2043000
Bronx,005,2,043100,9885,9680,-205,-2.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,321,2043100
Bronx,005,2,043400,3756,3592,-164,-4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,322,2043400
Bronx,005,2,043600,2334,2032,-302,-12.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,324,2043600
Bronx,005,2,044200,3715,3555,-160,-4.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,325,2044200
Bronx,005,2,044400,3937,3878,-59,-1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,326,2044400
Bronx,005,2,044800,1836,2026,190,10.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,327,2044800
Bronx,005,2,044901,1973,1818,-155,-7.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,328,2044901
Bronx,005,2,044902,1992,1949,-43,-2.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,329,2044902
Bronx,005,2,045101,1800,1656,-144,-8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,330,2045101
Bronx,005,2,045102,1943,1894,-49,-2.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,331,2045102
Bronx,005,2,045600,2883,2896,13,0.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,332,2045600
Bronx,005,2,045800,7329,6123,-1206,-16.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,333,2045800
Bronx,005,2,046000,2693,2741,48,1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,334,2046000
Bronx,005,2,046201,24523,26588,2065,8.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,335,2046201
Bronx,005,2,046202,7289,8277,988,13.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,336,2046202
Bronx,005,2,048400,3758,3598,-160,-4.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,337,2048400
Bronx,005,2,050400,5,39,34,680,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,338,2050400
Bronx,005,2,051600,4520,4362,-158,-3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,339,2051600
Brooklyn,047,3,000100,5498,4338,-1160,-21.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,340,3000100
Brooklyn,047,3,000200,1303,1470,167,12.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,341,3000200
Brooklyn,047,3,000301,5036,4259,-777,-15.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,342,3000301
Brooklyn,047,3,000501,3415,4247,832,24.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,343,3000501
Brooklyn,047,3,000502,2739,2512,-227,-8.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,344,3000502
Brooklyn,047,3,000700,3682,3359,-323,-8.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,345,3000700
Brooklyn,047,3,000900,2178,4172,1994,91.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,346,3000900
Brooklyn,047,3,001100,117,84,-33,-28.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,347,3001100
Brooklyn,047,3,001300,2533,2275,-258,-10.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,348,3001300
Manhattan,061,1,008602,0,0,0,,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1185,1008602
Brooklyn,047,3,001500,2726,3521,795,29.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,349,3001500
Brooklyn,047,3,001800,1442,2105,663,46,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,350,3001800
Brooklyn,047,3,002000,1574,1672,98,6.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,351,3002000
Brooklyn,047,3,002100,1134,3604,2470,217.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,352,3002100
Brooklyn,047,3,002200,4240,4613,373,8.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,353,3002200
Brooklyn,047,3,002300,4314,4247,-67,-1.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,354,3002300
Brooklyn,047,3,002901,4300,3218,-1082,-25.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,355,3002901
Brooklyn,047,3,003000,1873,1730,-143,-7.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,356,3003000
Brooklyn,047,3,003100,2870,2472,-398,-13.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,357,3003100
Brooklyn,047,3,003300,2348,2327,-21,-0.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,358,3003300
Brooklyn,047,3,003400,2894,3047,153,5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,359,3003400
Brooklyn,047,3,003500,1477,1554,77,5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,360,3003500
Brooklyn,047,3,003600,3940,3804,-136,-3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,361,3003600
Brooklyn,047,3,003700,357,390,33,9.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,362,3003700
Brooklyn,047,3,003800,1607,1498,-109,-6.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,363,3003800
Brooklyn,047,3,003900,2119,2229,110,5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,364,3003900
Brooklyn,047,3,004100,3251,3598,347,10.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,365,3004100
Brooklyn,047,3,004300,2942,3008,66,2.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,366,3004300
Brooklyn,047,3,004400,2590,2359,-231,-8.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,367,3004400
Brooklyn,047,3,004500,3444,3325,-119,-3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,368,3004500
Brooklyn,047,3,004600,1217,1199,-18,-1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,369,3004600
Brooklyn,047,3,004700,1166,1445,279,23.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,370,3004700
Brooklyn,047,3,004900,2593,2516,-77,-3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,371,3004900
Brooklyn,047,3,005000,2401,2276,-125,-5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,372,3005000
Brooklyn,047,3,005100,2093,2171,78,3.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,373,3005100
Brooklyn,047,3,005201,1781,1829,48,2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,374,3005201
Brooklyn,047,3,005202,2453,2481,28,1.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,375,3005202
Brooklyn,047,3,005300,1838,1888,50,2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,376,3005300
Brooklyn,047,3,005400,3205,3139,-66,-2.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,377,3005400
Brooklyn,047,3,005601,2515,2505,-10,-0.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,378,3005601
Brooklyn,047,3,005602,1523,1586,63,4.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,379,3005602
Brooklyn,047,3,005800,3308,3152,-156,-4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,380,3005800
Brooklyn,047,3,005900,1099,1384,285,25.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,381,3005900
Brooklyn,047,3,006000,2907,2826,-81,-2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,382,3006000
Brooklyn,047,3,006200,3062,2853,-209,-6.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,383,3006200
Brooklyn,047,3,006300,1821,1892,71,3.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,384,3006300
Brooklyn,047,3,006400,3484,3478,-6,-0.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,385,3006400
Brooklyn,047,3,006500,5136,5191,55,1.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,386,3006500
Brooklyn,047,3,006600,3631,3663,32,0.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,387,3006600
Brooklyn,047,3,006700,3500,3301,-199,-5.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,388,3006700
Brooklyn,047,3,006800,4781,4870,89,1.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,389,3006800
Brooklyn,047,3,006900,3340,3537,197,5.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,390,3006900
Brooklyn,047,3,007000,2549,2344,-205,-8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,391,3007000
Brooklyn,047,3,007100,4609,4495,-114,-2.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,392,3007100
Brooklyn,047,3,007200,1858,1946,88,4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,393,3007200
Brooklyn,047,3,007400,5330,5451,121,2.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,394,3007400
Brooklyn,047,3,007500,4454,4383,-71,-1.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,395,3007500
Brooklyn,047,3,007600,4440,4412,-28,-0.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,396,3007600
Brooklyn,047,3,007700,3905,3901,-4,-0.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,397,3007700
Brooklyn,047,3,007800,5018,5068,50,1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,398,3007800
Brooklyn,047,3,008000,4360,4169,-191,-4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,399,3008000
Brooklyn,047,3,008200,4072,4141,69,1.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,400,3008200
Brooklyn,047,3,008400,3229,3299,70,2.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,401,3008400
Brooklyn,047,3,008500,7278,6956,-322,-4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,402,3008500
Brooklyn,047,3,008800,3410,3207,-203,-6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,404,3008800
Brooklyn,047,3,009000,2533,2994,461,18.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,405,3009000
Brooklyn,047,3,009200,5160,5388,228,4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,406,3009200
Brooklyn,047,3,009400,4855,5805,950,19.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,407,3009400
Brooklyn,047,3,009600,5900,6126,226,3.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,408,3009600
Brooklyn,047,3,009800,6121,7024,903,14.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,409,3009800
Brooklyn,047,3,010000,6271,6737,466,7.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,410,3010000
Brooklyn,047,3,010100,4095,4093,-2,0,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,411,3010100
Brooklyn,047,3,010200,4616,5622,1006,21.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,412,3010200
Brooklyn,047,3,010400,5530,5908,378,6.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,413,3010400
Brooklyn,047,3,010600,5460,5851,391,7.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,414,3010600
Brooklyn,047,3,010800,4773,5280,507,10.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,415,3010800
Brooklyn,047,3,011000,2017,2441,424,21,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,416,3011000
Brooklyn,047,3,011200,6242,6436,194,3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,417,3011200
Brooklyn,047,3,011400,4116,3976,-140,-3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,418,3011400
Brooklyn,047,3,011600,4259,4816,557,13.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,419,3011600
Brooklyn,047,3,011700,2788,2364,-424,-15.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,420,3011700
Brooklyn,047,3,011800,2009,2253,244,12.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,421,3011800
Brooklyn,047,3,011900,1555,1530,-25,-1.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,422,3011900
Brooklyn,047,3,012000,1253,1268,15,1.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,423,3012000
Brooklyn,047,3,012100,1796,1619,-177,-9.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,424,3012100
Brooklyn,047,3,012200,5045,5339,294,5.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,425,3012200
Brooklyn,047,3,012600,2522,2652,130,5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,426,3012600
Brooklyn,047,3,012700,3405,3507,102,3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,427,3012700
